SITECODE,SYEAR,PLOTPID,PLOTTYPE,FIELDNAME,VALUE
T01,1993,604,S,VEG_SPEC,1298
T01,1993,606,S,Q1,141
T01,1993,606,S,VEG_SPEC,118
T01,1993,606,S,VEG_SPEC,122
T01,1993,606,S,VEG_SPEC,684
T01,1993,606,S,VEG_SPEC,796
T01,1993,606,S,VEG_SPEC,990
T01,1993,606,S,VEG_SPEC,2982
T01,1993,607,S,Q1,141
T01,1993,607,S,VEG_SPEC,122
T01,1993,607,S,VEG_SPEC,684
T01,1993,607,S,VEG_SPEC,796
T01,1993,607,S,VEG_SPEC,988
T01,1993,607,S,VEG_SPEC,990
T01,1993,629,S,Q1,142
T01,1993,629,S,VEG_SPEC,796
T01,1993,629,S,VEG_SPEC,981
T01,1993,629,S,VEG_SPEC,990
T01,1993,630,S,Q1,142
T01,1993,630,S,VEG_SPEC,118
T01,1993,630,S,VEG_SPEC,419
T01,1993,630,S,VEG_SPEC,776
T01,1993,630,S,VEG_SPEC,796
T01,1993,630,S,VEG_SPEC,990
T01,1993,630,S,VEG_SPEC,1065
T01,1993,630,S,VEG_SPEC,1136
T01,1993,630,S,VEG_SPEC,1368
T01,1993,726,S,VEG_SPEC,118
T01,1993,726,S,VEG_SPEC,122
T01,1993,726,S,VEG_SPEC,158
T01,1993,726,S,VEG_SPEC,415
T01,1993,726,S,VEG_SPEC,433
T01,1993,726,S,VEG_SPEC,460
T01,1993,726,S,VEG_SPEC,465
T01,1993,726,S,VEG_SPEC,576
T01,1993,726,S,VEG_SPEC,605
T01,1993,726,S,VEG_SPEC,637
T01,1993,726,S,VEG_SPEC,661
T01,1993,726,S,VEG_SPEC,680
T01,1993,726,S,VEG_SPEC,685
T01,1993,726,S,VEG_SPEC,796
T01,1993,726,S,VEG_SPEC,988
T01,1993,726,S,VEG_SPEC,990
T01,1993,726,S,VEG_SPEC,1050
T01,1993,726,S,VEG_SPEC,1081
T01,1993,726,S,VEG_SPEC,1187
T01,1993,726,S,VEG_SPEC,1272
T01,1993,726,S,VEG_SPEC,1368
T01,1993,726,S,VEG_SPEC,2765
T01,1993,726,S,VEG_SPEC,2982
T01,1993,726,S,VEG_SPEC,4319
T01,1993,730,S,VEG_SPEC,118
T01,1993,730,S,VEG_SPEC,122
T01,1993,730,S,VEG_SPEC,262
T01,1993,730,S,VEG_SPEC,622
T01,1993,730,S,VEG_SPEC,661
T01,1993,730,S,VEG_SPEC,796
T01,1993,730,S,VEG_SPEC,990
T01,1993,730,S,VEG_SPEC,1095
T01,1993,730,S,VEG_SPEC,1148
T01,1993,730,S,VEG_SPEC,2989
T01,1993,736,S,VEG_SPEC,112
T01,1993,736,S,VEG_SPEC,118
T01,1993,736,S,VEG_SPEC,122
T01,1993,736,S,VEG_SPEC,161
T01,1993,736,S,VEG_SPEC,384
T01,1993,736,S,VEG_SPEC,403
T01,1993,736,S,VEG_SPEC,419
T01,1993,736,S,VEG_SPEC,465
T01,1993,736,S,VEG_SPEC,522
T01,1993,736,S,VEG_SPEC,680
T01,1993,736,S,VEG_SPEC,685
T01,1993,736,S,VEG_SPEC,796
T01,1993,736,S,VEG_SPEC,960
T01,1993,736,S,VEG_SPEC,990
T01,1993,736,S,VEG_SPEC,1002
T01,1993,736,S,VEG_SPEC,1050
T01,1993,736,S,VEG_SPEC,1081
T01,1993,736,S,VEG_SPEC,1143
T01,1993,736,S,VEG_SPEC,1147
T01,1993,736,S,VEG_SPEC,1272
T01,1993,736,S,VEG_SPEC,1350
T01,1993,736,S,VEG_SPEC,4319
T01,1993,742,S,VEG_SPEC,112
T01,1993,742,S,VEG_SPEC,118
T01,1993,742,S,VEG_SPEC,122
T01,1993,742,S,VEG_SPEC,415
T01,1993,742,S,VEG_SPEC,433
T01,1993,742,S,VEG_SPEC,460
T01,1993,742,S,VEG_SPEC,465
T01,1993,742,S,VEG_SPEC,522
T01,1993,742,S,VEG_SPEC,576
T01,1993,742,S,VEG_SPEC,605
T01,1993,742,S,VEG_SPEC,637
T01,1993,742,S,VEG_SPEC,661
T01,1993,742,S,VEG_SPEC,680
T01,1993,742,S,VEG_SPEC,685
T01,1993,742,S,VEG_SPEC,796
T01,1993,742,S,VEG_SPEC,990
T01,1993,742,S,VEG_SPEC,1050
T01,1993,742,S,VEG_SPEC,1081
T01,1993,742,S,VEG_SPEC,1272
T01,1993,742,S,VEG_SPEC,1368
T01,1993,742,S,VEG_SPEC,2982
T01,1993,742,S,VEG_SPEC,4319
T01,1993,744,S,VEG_SPEC,112
T01,1993,744,S,VEG_SPEC,118
T01,1993,744,S,VEG_SPEC,122
T01,1993,744,S,VEG_SPEC,384
T01,1993,744,S,VEG_SPEC,419
T01,1993,744,S,VEG_SPEC,460
T01,1993,744,S,VEG_SPEC,465
T01,1993,744,S,VEG_SPEC,573
T01,1993,744,S,VEG_SPEC,661
T01,1993,744,S,VEG_SPEC,680
T01,1993,744,S,VEG_SPEC,685
T01,1993,744,S,VEG_SPEC,796
T01,1993,744,S,VEG_SPEC,840
T01,1993,744,S,VEG_SPEC,988
T01,1993,744,S,VEG_SPEC,990
T01,1993,744,S,VEG_SPEC,1050
T01,1993,744,S,VEG_SPEC,1081
T01,1993,744,S,VEG_SPEC,1148
T01,1993,744,S,VEG_SPEC,1239
T01,1993,744,S,VEG_SPEC,1272
T01,1993,744,S,VEG_SPEC,1350
T01,1993,744,S,VEG_SPEC,1368
T01,1993,744,S,VEG_SPEC,1695
T01,1993,744,S,VEG_SPEC,3046
T01,1993,744,S,VEG_SPEC,4319
T02,1994,1,S,Q1,143
T02,1994,1,S,Q2,144
T02,1994,1,S,VEG_SPEC,22
T02,1994,1,S,VEG_SPEC,278
T02,1994,1,S,VEG_SPEC,542
T02,1994,1,S,VEG_SPEC,548
T02,1994,1,S,VEG_SPEC,1128
T02,1994,1,S,VEG_SPEC,1638
T02,1994,1,S,VEG_SPEC,1868
T02,1994,1,S,VEG_SPEC,1914
T02,1994,1,S,VEG_SPEC,1960
T02,1994,1,S,VEG_SPEC,2340
T02,1994,1,S,VEG_SPEC,2695
T02,1994,2,S,Q1,143
T02,1994,2,S,Q2,144
T02,1994,2,S,VEG_SPEC,22
T02,1994,2,S,VEG_SPEC,278
T02,1994,2,S,VEG_SPEC,494
T02,1994,2,S,VEG_SPEC,542
T02,1994,2,S,VEG_SPEC,546
T02,1994,2,S,VEG_SPEC,548
T02,1994,2,S,VEG_SPEC,901
T02,1994,2,S,VEG_SPEC,1210
T02,1994,2,S,VEG_SPEC,1960
T02,1994,2,S,VEG_SPEC,1971
T02,1994,3,S,Q1,143
T02,1994,3,S,Q2,144
T02,1994,3,S,VEG_SPEC,278
T02,1994,3,S,VEG_SPEC,478
T02,1994,3,S,VEG_SPEC,515
T02,1994,3,S,VEG_SPEC,610
T02,1994,3,S,VEG_SPEC,736
T02,1994,3,S,VEG_SPEC,1375
T02,1994,3,S,VEG_SPEC,1638
T02,1994,3,S,VEG_SPEC,1868
T02,1994,3,S,VEG_SPEC,1891
T02,1994,3,S,VEG_SPEC,1914
T02,1994,3,S,VEG_SPEC,1941
T02,1994,3,S,VEG_SPEC,1971
T02,1994,3,S,VEG_SPEC,2167
T02,1994,4,S,Q1,143
T02,1994,4,S,Q2,144
T02,1994,4,S,VEG_SPEC,278
T02,1994,4,S,VEG_SPEC,515
T02,1994,4,S,VEG_SPEC,542
T02,1994,4,S,VEG_SPEC,546
T02,1994,4,S,VEG_SPEC,548
T02,1994,4,S,VEG_SPEC,1128
T02,1994,4,S,VEG_SPEC,1210
T02,1994,4,S,VEG_SPEC,1375
T02,1994,4,S,VEG_SPEC,1378
T02,1994,4,S,VEG_SPEC,2340
T02,1994,4,S,VEG_SPEC,2695
T02,1994,5,S,Q1,143
T02,1994,5,S,Q2,144
T02,1994,5,S,VEG_SPEC,278
T02,1994,5,S,VEG_SPEC,542
T02,1994,5,S,VEG_SPEC,548
T02,1994,5,S,VEG_SPEC,1638
T02,1994,5,S,VEG_SPEC,1868
T02,1994,5,S,VEG_SPEC,1940
T02,1994,5,S,VEG_SPEC,1960
T02,1994,5,S,VEG_SPEC,1971
T02,1994,5,S,VEG_SPEC,2340
T02,1994,5,S,VEG_SPEC,2695
T02,1994,6,S,Q1,143
T02,1994,6,S,Q2,144
T02,1994,6,S,VEG_SPEC,278
T02,1994,6,S,VEG_SPEC,515
T02,1994,6,S,VEG_SPEC,542
T02,1994,6,S,VEG_SPEC,546
T02,1994,6,S,VEG_SPEC,548
T02,1994,6,S,VEG_SPEC,1868
T02,1994,6,S,VEG_SPEC,1960
T02,1994,6,S,VEG_SPEC,2340
T02,1994,6,S,VEG_SPEC,2695
T02,1994,7,S,Q1,143
T02,1994,7,S,Q2,144
T02,1994,7,S,VEG_SPEC,278
T02,1994,7,S,VEG_SPEC,515
T02,1994,7,S,VEG_SPEC,541
T02,1994,7,S,VEG_SPEC,1128
T02,1994,7,S,VEG_SPEC,1210
T02,1994,7,S,VEG_SPEC,1375
T02,1994,7,S,VEG_SPEC,1884
T02,1994,7,S,VEG_SPEC,2695
T02,1994,8,S,Q1,143
T02,1994,8,S,Q2,144
T02,1994,8,S,VEG_SPEC,278
T02,1994,8,S,VEG_SPEC,515
T02,1994,8,S,VEG_SPEC,541
T02,1994,8,S,VEG_SPEC,542
T02,1994,8,S,VEG_SPEC,548
T02,1994,8,S,VEG_SPEC,1128
T02,1994,8,S,VEG_SPEC,1960
T02,1994,8,S,VEG_SPEC,2340
T02,1994,8,S,VEG_SPEC,2695
T02,1994,9,S,Q1,143
T02,1994,9,S,Q2,144
T02,1994,9,S,VEG_SPEC,278
T02,1994,9,S,VEG_SPEC,494
T02,1994,9,S,VEG_SPEC,542
T02,1994,9,S,VEG_SPEC,546
T02,1994,9,S,VEG_SPEC,548
T02,1994,9,S,VEG_SPEC,1210
T02,1994,9,S,VEG_SPEC,1960
T02,1994,9,S,VEG_SPEC,1971
T02,1994,9,S,VEG_SPEC,2695
T02,1994,10,S,Q1,143
T02,1994,10,S,Q2,144
T02,1994,10,S,VEG_SPEC,278
T02,1994,10,S,VEG_SPEC,308
T02,1994,10,S,VEG_SPEC,478
T02,1994,10,S,VEG_SPEC,500
T02,1994,10,S,VEG_SPEC,548
T02,1994,10,S,VEG_SPEC,610
T02,1994,10,S,VEG_SPEC,730
T02,1994,10,S,VEG_SPEC,736
T02,1994,10,S,VEG_SPEC,1128
T02,1994,10,S,VEG_SPEC,1375
T02,1994,10,S,VEG_SPEC,1868
T02,1994,10,S,VEG_SPEC,1914
T02,1994,10,S,VEG_SPEC,1940
T02,1994,10,S,VEG_SPEC,2706
T02,1994,11,S,Q1,143
T02,1994,11,S,Q2,144
T02,1994,11,S,Q3,150
T02,1994,11,S,VEG_SPEC,278
T02,1994,11,S,VEG_SPEC,515
T02,1994,11,S,VEG_SPEC,542
T02,1994,11,S,VEG_SPEC,548
T02,1994,11,S,VEG_SPEC,1128
T02,1994,11,S,VEG_SPEC,1378
T02,1994,11,S,VEG_SPEC,1638
T02,1994,11,S,VEG_SPEC,1868
T02,1994,11,S,VEG_SPEC,1872
T02,1994,11,S,VEG_SPEC,1960
T02,1994,11,S,VEG_SPEC,1971
T02,1994,11,S,VEG_SPEC,2340
T02,1994,11,S,VEG_SPEC,2383
T02,1994,11,S,VEG_SPEC,2695
T02,1994,12,S,Q1,143
T02,1994,12,S,Q2,144
T02,1994,12,S,VEG_SPEC,278
T02,1994,12,S,VEG_SPEC,541
T02,1994,12,S,VEG_SPEC,542
T02,1994,12,S,VEG_SPEC,546
T02,1994,12,S,VEG_SPEC,548
T02,1994,12,S,VEG_SPEC,1128
T02,1994,12,S,VEG_SPEC,1868
T02,1994,12,S,VEG_SPEC,1872
T02,1994,12,S,VEG_SPEC,1940
T02,1994,12,S,VEG_SPEC,1971
T02,1994,12,S,VEG_SPEC,2695
T02,1994,13,S,Q1,143
T02,1994,13,S,Q2,144
T02,1994,13,S,VEG_SPEC,278
T02,1994,13,S,VEG_SPEC,515
T02,1994,13,S,VEG_SPEC,542
T02,1994,13,S,VEG_SPEC,546
T02,1994,13,S,VEG_SPEC,548
T02,1994,13,S,VEG_SPEC,1375
T02,1994,13,S,VEG_SPEC,1868
T02,1994,13,S,VEG_SPEC,2695
T02,1994,14,S,Q1,143
T02,1994,14,S,Q2,144
T02,1994,14,S,VEG_SPEC,278
T02,1994,14,S,VEG_SPEC,541
T02,1994,14,S,VEG_SPEC,542
T02,1994,14,S,VEG_SPEC,546
T02,1994,14,S,VEG_SPEC,1375
T02,1994,14,S,VEG_SPEC,1638
T02,1994,14,S,VEG_SPEC,1761
T02,1994,14,S,VEG_SPEC,1868
T02,1994,14,S,VEG_SPEC,1872
T02,1994,14,S,VEG_SPEC,2167
T02,1994,14,S,VEG_SPEC,2340
T02,1994,14,S,VEG_SPEC,2695
T02,1994,15,S,Q1,143
T02,1994,15,S,Q2,144
T02,1994,15,S,VEG_SPEC,278
T02,1994,15,S,VEG_SPEC,515
T02,1994,15,S,VEG_SPEC,541
T02,1994,15,S,VEG_SPEC,542
T02,1994,15,S,VEG_SPEC,548
T02,1994,15,S,VEG_SPEC,1868
T02,1994,15,S,VEG_SPEC,1872
T02,1994,15,S,VEG_SPEC,1960
T02,1994,15,S,VEG_SPEC,1971
T02,1994,15,S,VEG_SPEC,1980
T02,1994,15,S,VEG_SPEC,2340
T02,1994,15,S,VEG_SPEC,2695
T02,1994,16,S,Q1,143
T02,1994,16,S,Q2,144
T02,1994,16,S,VEG_SPEC,22
T02,1994,16,S,VEG_SPEC,278
T02,1994,16,S,VEG_SPEC,515
T02,1994,16,S,VEG_SPEC,542
T02,1994,16,S,VEG_SPEC,546
T02,1994,16,S,VEG_SPEC,548
T02,1994,16,S,VEG_SPEC,1638
T02,1994,16,S,VEG_SPEC,1872
T02,1994,16,S,VEG_SPEC,1971
T02,1994,16,S,VEG_SPEC,2340
T02,1994,16,S,VEG_SPEC,2383
T02,1994,16,S,VEG_SPEC,2695
T02,1994,17,S,Q1,143
T02,1994,17,S,Q2,144
T02,1994,17,S,VEG_SPEC,278
T02,1994,17,S,VEG_SPEC,515
T02,1994,17,S,VEG_SPEC,542
T02,1994,17,S,VEG_SPEC,546
T02,1994,17,S,VEG_SPEC,1128
T02,1994,17,S,VEG_SPEC,1375
T02,1994,17,S,VEG_SPEC,1872
T02,1994,17,S,VEG_SPEC,2340
T02,1994,17,S,VEG_SPEC,2695
T02,1994,18,S,Q1,143
T02,1994,18,S,Q2,144
T02,1994,18,S,VEG_SPEC,278
T02,1994,18,S,VEG_SPEC,515
T02,1994,18,S,VEG_SPEC,542
T02,1994,18,S,VEG_SPEC,548
T02,1994,18,S,VEG_SPEC,1375
T02,1994,18,S,VEG_SPEC,1872
T02,1994,18,S,VEG_SPEC,1971
T02,1994,18,S,VEG_SPEC,2340
T02,1994,18,S,VEG_SPEC,2695
T02,1994,19,S,Q1,143
T02,1994,19,S,Q2,144
T02,1994,19,S,VEG_SPEC,278
T02,1994,19,S,VEG_SPEC,515
T02,1994,19,S,VEG_SPEC,542
T02,1994,19,S,VEG_SPEC,548
T02,1994,19,S,VEG_SPEC,1128
T02,1994,19,S,VEG_SPEC,1375
T02,1994,19,S,VEG_SPEC,1868
T02,1994,19,S,VEG_SPEC,1872
T02,1994,19,S,VEG_SPEC,1960
T02,1994,19,S,VEG_SPEC,2340
T02,1994,19,S,VEG_SPEC,2383
T02,1994,19,S,VEG_SPEC,2695
T02,1994,20,S,Q1,143
T02,1994,20,S,Q2,144
T02,1994,20,S,VEG_SPEC,278
T02,1994,20,S,VEG_SPEC,515
T02,1994,20,S,VEG_SPEC,542
T02,1994,20,S,VEG_SPEC,548
T02,1994,20,S,VEG_SPEC,1128
T02,1994,20,S,VEG_SPEC,1638
T02,1994,20,S,VEG_SPEC,1868
T02,1994,20,S,VEG_SPEC,1914
T02,1994,20,S,VEG_SPEC,1960
T02,1994,20,S,VEG_SPEC,2340
T02,1994,20,S,VEG_SPEC,2383
T02,1994,20,S,VEG_SPEC,2695
T02,1994,21,S,Q1,143
T02,1994,21,S,Q2,144
T02,1994,21,S,VEG_SPEC,278
T02,1994,21,S,VEG_SPEC,478
T02,1994,21,S,VEG_SPEC,500
T02,1994,21,S,VEG_SPEC,610
T02,1994,21,S,VEG_SPEC,846
T02,1994,21,S,VEG_SPEC,1375
T02,1994,21,S,VEG_SPEC,1378
T02,1994,21,S,VEG_SPEC,1868
T02,1994,21,S,VEG_SPEC,2695
T02,1994,22,S,Q1,137
T02,1994,22,S,Q2,144
T02,1994,22,S,VEG_SPEC,278
T02,1994,22,S,VEG_SPEC,333
T02,1994,22,S,VEG_SPEC,542
T02,1994,22,S,VEG_SPEC,548
T02,1994,22,S,VEG_SPEC,901
T02,1994,22,S,VEG_SPEC,1210
T02,1994,22,S,VEG_SPEC,1891
T02,1994,22,S,VEG_SPEC,1971
T02,1994,22,S,VEG_SPEC,2706
T02,1994,23,S,Q1,143
T02,1994,23,S,Q2,144
T02,1994,23,S,VEG_SPEC,278
T02,1994,23,S,VEG_SPEC,515
T02,1994,23,S,VEG_SPEC,542
T02,1994,23,S,VEG_SPEC,548
T02,1994,23,S,VEG_SPEC,610
T02,1994,23,S,VEG_SPEC,787
T02,1994,23,S,VEG_SPEC,1128
T02,1994,23,S,VEG_SPEC,1375
T02,1994,23,S,VEG_SPEC,1638
T02,1994,23,S,VEG_SPEC,1868
T02,1994,23,S,VEG_SPEC,1872
T02,1994,23,S,VEG_SPEC,1940
T02,1994,23,S,VEG_SPEC,1960
T02,1994,23,S,VEG_SPEC,2383
T02,1994,23,S,VEG_SPEC,2695
T02,1994,24,S,Q1,143
T02,1994,24,S,Q2,144
T02,1994,24,S,VEG_SPEC,171
T02,1994,24,S,VEG_SPEC,308
T02,1994,24,S,VEG_SPEC,478
T02,1994,24,S,VEG_SPEC,535
T02,1994,24,S,VEG_SPEC,610
T02,1994,24,S,VEG_SPEC,681
T02,1994,24,S,VEG_SPEC,730
T02,1994,24,S,VEG_SPEC,809
T02,1994,24,S,VEG_SPEC,1046
T02,1994,24,S,VEG_SPEC,1139
T02,1994,24,S,VEG_SPEC,1891
T02,1994,25,S,Q1,143
T02,1994,25,S,Q2,144
T02,1994,25,S,Q3,201
T02,1994,25,S,VEG_SPEC,123
T02,1994,25,S,VEG_SPEC,278
T02,1994,25,S,VEG_SPEC,478
T02,1994,25,S,VEG_SPEC,500
T02,1994,25,S,VEG_SPEC,610
T02,1994,25,S,VEG_SPEC,681
T02,1994,25,S,VEG_SPEC,730
T02,1994,25,S,VEG_SPEC,1375
T02,1994,25,S,VEG_SPEC,1872
T02,1994,25,S,VEG_SPEC,1891
T02,1994,25,S,VEG_SPEC,2706
T02,1994,26,S,Q1,143
T02,1994,26,S,Q2,144
T02,1994,26,S,VEG_SPEC,123
T02,1994,26,S,VEG_SPEC,478
T02,1994,26,S,VEG_SPEC,610
T02,1994,26,S,VEG_SPEC,730
T02,1994,26,S,VEG_SPEC,1891
T02,1994,27,S,Q1,137
T02,1994,27,S,Q2,143
T02,1994,27,S,Q3,144
T02,1994,27,S,VEG_SPEC,278
T02,1994,27,S,VEG_SPEC,515
T02,1994,27,S,VEG_SPEC,546
T02,1994,27,S,VEG_SPEC,1128
T02,1994,27,S,VEG_SPEC,1375
T02,1994,27,S,VEG_SPEC,1378
T02,1994,27,S,VEG_SPEC,2695
T02,1994,28,S,Q1,143
T02,1994,28,S,Q2,144
T02,1994,28,S,VEG_SPEC,278
T02,1994,28,S,VEG_SPEC,542
T02,1994,28,S,VEG_SPEC,546
T02,1994,28,S,VEG_SPEC,548
T02,1994,28,S,VEG_SPEC,1375
T02,1994,28,S,VEG_SPEC,1638
T02,1994,28,S,VEG_SPEC,1872
T02,1994,28,S,VEG_SPEC,1940
T02,1994,28,S,VEG_SPEC,2340
T02,1994,28,S,VEG_SPEC,2383
T02,1994,28,S,VEG_SPEC,2695
T02,1994,29,S,Q1,143
T02,1994,29,S,Q2,144
T02,1994,29,S,VEG_SPEC,22
T02,1994,29,S,VEG_SPEC,278
T02,1994,29,S,VEG_SPEC,515
T02,1994,29,S,VEG_SPEC,546
T02,1994,29,S,VEG_SPEC,548
T02,1994,29,S,VEG_SPEC,1375
T02,1994,29,S,VEG_SPEC,1638
T02,1994,29,S,VEG_SPEC,1868
T02,1994,29,S,VEG_SPEC,1940
T02,1994,29,S,VEG_SPEC,1971
T02,1994,29,S,VEG_SPEC,2213
T02,1994,29,S,VEG_SPEC,2383
T02,1994,29,S,VEG_SPEC,2695
T02,1994,30,S,Q1,143
T02,1994,30,S,Q2,144
T02,1994,30,S,VEG_SPEC,22
T02,1994,30,S,VEG_SPEC,278
T02,1994,30,S,VEG_SPEC,500
T02,1994,30,S,VEG_SPEC,515
T02,1994,30,S,VEG_SPEC,541
T02,1994,30,S,VEG_SPEC,548
T02,1994,30,S,VEG_SPEC,1128
T02,1994,30,S,VEG_SPEC,1375
T02,1994,30,S,VEG_SPEC,1638
T02,1994,30,S,VEG_SPEC,1868
T02,1994,30,S,VEG_SPEC,1872
T02,1994,30,S,VEG_SPEC,1960
T02,1994,31,S,Q1,143
T02,1994,31,S,Q2,144
T02,1994,31,S,VEG_SPEC,278
T02,1994,31,S,VEG_SPEC,478
T02,1994,31,S,VEG_SPEC,500
T02,1994,31,S,VEG_SPEC,515
T02,1994,31,S,VEG_SPEC,548
T02,1994,31,S,VEG_SPEC,1128
T02,1994,31,S,VEG_SPEC,1375
T02,1994,31,S,VEG_SPEC,1638
T02,1994,31,S,VEG_SPEC,1868
T02,1994,31,S,VEG_SPEC,1872
T02,1994,31,S,VEG_SPEC,2167
T02,1994,31,S,VEG_SPEC,2695
T02,1994,32,S,Q1,143
T02,1994,32,S,Q2,144
T02,1994,32,S,VEG_SPEC,278
T02,1994,32,S,VEG_SPEC,515
T02,1994,32,S,VEG_SPEC,542
T02,1994,32,S,VEG_SPEC,548
T02,1994,32,S,VEG_SPEC,1128
T02,1994,32,S,VEG_SPEC,1375
T02,1994,32,S,VEG_SPEC,1868
T02,1994,32,S,VEG_SPEC,1960
T02,1994,32,S,VEG_SPEC,2695
T02,1994,33,S,Q1,143
T02,1994,33,S,Q2,144
T02,1994,33,S,VEG_SPEC,278
T02,1994,33,S,VEG_SPEC,515
T02,1994,33,S,VEG_SPEC,546
T02,1994,33,S,VEG_SPEC,548
T02,1994,33,S,VEG_SPEC,809
T02,1994,33,S,VEG_SPEC,901
T02,1994,33,S,VEG_SPEC,1128
T02,1994,33,S,VEG_SPEC,1375
T02,1994,33,S,VEG_SPEC,1378
T02,1994,33,S,VEG_SPEC,1638
T02,1994,33,S,VEG_SPEC,1868
T02,1994,33,S,VEG_SPEC,1960
T02,1994,33,S,VEG_SPEC,2695
T02,1994,34,S,Q1,143
T02,1994,34,S,Q2,144
T02,1994,34,S,VEG_SPEC,278
T02,1994,34,S,VEG_SPEC,478
T02,1994,34,S,VEG_SPEC,546
T02,1994,34,S,VEG_SPEC,548
T02,1994,34,S,VEG_SPEC,610
T02,1994,34,S,VEG_SPEC,736
T02,1994,34,S,VEG_SPEC,787
T02,1994,34,S,VEG_SPEC,810
T02,1994,34,S,VEG_SPEC,1046
T02,1994,34,S,VEG_SPEC,1868
T02,1994,34,S,VEG_SPEC,1872
T02,1994,34,S,VEG_SPEC,1940
T02,1994,34,S,VEG_SPEC,1960
T02,1994,34,S,VEG_SPEC,2706
T02,1994,35,S,Q1,143
T02,1994,35,S,Q2,144
T02,1994,35,S,VEG_SPEC,278
T02,1994,35,S,VEG_SPEC,542
T02,1994,35,S,VEG_SPEC,546
T02,1994,35,S,VEG_SPEC,548
T02,1994,35,S,VEG_SPEC,901
T02,1994,35,S,VEG_SPEC,1128
T02,1994,35,S,VEG_SPEC,1868
T02,1994,35,S,VEG_SPEC,1960
T02,1994,35,S,VEG_SPEC,1971
T02,1994,36,S,Q1,143
T02,1994,36,S,Q2,144
T02,1994,36,S,VEG_SPEC,478
T02,1994,36,S,VEG_SPEC,610
T02,1994,36,S,VEG_SPEC,681
T02,1994,36,S,VEG_SPEC,730
T02,1994,36,S,VEG_SPEC,1139
T02,1994,37,S,Q1,143
T02,1994,37,S,Q2,144
T02,1994,37,S,VEG_SPEC,278
T02,1994,37,S,VEG_SPEC,542
T02,1994,37,S,VEG_SPEC,546
T02,1994,37,S,VEG_SPEC,548
T02,1994,37,S,VEG_SPEC,1128
T02,1994,37,S,VEG_SPEC,1971
T02,1994,38,S,Q1,143
T02,1994,38,S,Q2,144
T02,1994,38,S,VEG_SPEC,278
T02,1994,38,S,VEG_SPEC,478
T02,1994,38,S,VEG_SPEC,515
T02,1994,38,S,VEG_SPEC,548
T02,1994,38,S,VEG_SPEC,1128
T02,1994,38,S,VEG_SPEC,1375
T02,1994,38,S,VEG_SPEC,1378
T02,1994,38,S,VEG_SPEC,1786
T02,1994,38,S,VEG_SPEC,1872
T02,1994,39,S,Q1,143
T02,1994,39,S,Q2,144
T02,1994,39,S,VEG_SPEC,278
T02,1994,39,S,VEG_SPEC,515
T02,1994,39,S,VEG_SPEC,542
T02,1994,39,S,VEG_SPEC,546
T02,1994,39,S,VEG_SPEC,548
T02,1994,39,S,VEG_SPEC,787
T02,1994,39,S,VEG_SPEC,1375
T02,1994,39,S,VEG_SPEC,1638
T02,1994,39,S,VEG_SPEC,1868
T02,1994,39,S,VEG_SPEC,1872
T02,1994,39,S,VEG_SPEC,1960
T02,1994,39,S,VEG_SPEC,2340
T02,1994,39,S,VEG_SPEC,2695
T02,1994,40,S,Q1,143
T02,1994,40,S,Q2,144
T02,1994,40,S,VEG_SPEC,278
T02,1994,40,S,VEG_SPEC,515
T02,1994,40,S,VEG_SPEC,542
T02,1994,40,S,VEG_SPEC,548
T02,1994,40,S,VEG_SPEC,1375
T02,1994,40,S,VEG_SPEC,1868
T02,1994,40,S,VEG_SPEC,1960
T02,1994,40,S,VEG_SPEC,2695
T02,1994,41,S,Q1,143
T02,1994,41,S,Q2,144
T02,1994,41,S,VEG_SPEC,278
T02,1994,41,S,VEG_SPEC,515
T02,1994,41,S,VEG_SPEC,542
T02,1994,41,S,VEG_SPEC,546
T02,1994,41,S,VEG_SPEC,548
T02,1994,41,S,VEG_SPEC,1128
T02,1994,41,S,VEG_SPEC,1375
T02,1994,41,S,VEG_SPEC,1638
T02,1994,41,S,VEG_SPEC,1868
T02,1994,41,S,VEG_SPEC,1872
T02,1994,41,S,VEG_SPEC,1960
T02,1994,42,S,Q1,143
T02,1994,42,S,Q2,144
T02,1994,42,S,VEG_SPEC,278
T02,1994,42,S,VEG_SPEC,515
T02,1994,42,S,VEG_SPEC,542
T02,1994,42,S,VEG_SPEC,548
T02,1994,42,S,VEG_SPEC,1128
T02,1994,42,S,VEG_SPEC,1868
T02,1994,42,S,VEG_SPEC,1872
T02,1994,42,S,VEG_SPEC,1891
T02,1994,43,S,Q1,143
T02,1994,43,S,Q2,144
T02,1994,43,S,VEG_SPEC,278
T02,1994,43,S,VEG_SPEC,515
T02,1994,43,S,VEG_SPEC,542
T02,1994,43,S,VEG_SPEC,548
T02,1994,43,S,VEG_SPEC,1128
T02,1994,43,S,VEG_SPEC,1872
T02,1994,43,S,VEG_SPEC,1960
T02,1994,43,S,VEG_SPEC,1971
T02,1994,43,S,VEG_SPEC,2695
T02,1994,44,S,Q1,143
T02,1994,44,S,Q2,144
T02,1994,44,S,VEG_SPEC,278
T02,1994,44,S,VEG_SPEC,515
T02,1994,44,S,VEG_SPEC,610
T02,1994,44,S,VEG_SPEC,1128
T02,1994,44,S,VEG_SPEC,1375
T02,1994,44,S,VEG_SPEC,2695
T02,1994,45,S,Q1,143
T02,1994,45,S,Q2,144
T02,1994,45,S,VEG_SPEC,22
